Unnamed: 0,DOI,Author,Title,Year,Journal,source,PubMedID,Group,Title_lower,Journal_lower,Count,Label_ID,Label,Malik_Label_Validation,Jodi_Label_Validation,Remark,Retraction_Phrase,Inference Possibility,Inference Number,Retraction_Flag,Retraction_Flag_Pos
2,10.1557/adv.2018.254,"[{'given': 'Takayuki', 'family': 'Fujii', 'sequence': 'first', 'affiliation': []}, {'given': 'Takuya', 'family': 'Okada', 'sequence': 'additional', 'affiliation': []}, {'given': 'Takahiro', 'family': 'Saida', 'sequence': 'additional', 'affiliation': []}, {'given': 'Shigeya', 'family': 'Naritsuka', 'sequence': 'additional', 'affiliation': []}, {'given': 'Takahiro', 'family': 'Maruyama', 'sequence': 'additional', 'affiliation': []}]",Retraction Note: Growth of single-walled carbon nanotube at a low temperature by alcohol catalytic chemical vapor deposition using Ru catalysts ‚Äì RETRACTION,2018,MRS Advances,Crossref,,likely_retraction,retraction note: growth of single-walled carbon nanotube at a low temperature by alcohol catalytic chemical vapor deposition using ru catalysts ‚Äì retraction,mrs advances,2,RN345,retraction notice(rn),,,,retraction note,RN345-Y,1,retraction note,begin
3,10.1557/adv.2018.561,"[{'given': 'Mohamad B.', 'family': 'Zbib', 'sequence': 'first', 'affiliation': []}, {'given': 'Matthew', 'family': 'Howard', 'sequence': 'additional', 'affiliation': []}, {'given': 'Michael R.', 'family': 'Maughan', 'sequence': 'additional', 'affiliation': []}, {'given': 'Nicolas J.', 'family': 'Briot', 'sequence': 'additional', 'affiliation': []}, {'given': 'T. John', 'family': 'Balk', 'sequence': 'additional', 'affiliation': []}, {'given': 'David F.', 'family': 'Bahr', 'sequence': 'additional', 'affiliation': []}]",Retraction Note: Conformal Coating of Metallic Shells on Carbon Nanotube Turfs ‚Äì RETRACTION,2018,MRS Advances,Crossref,,likely_retraction,retraction note: conformal coating of metallic shells on carbon nanotube turfs ‚Äì retraction,mrs advances,2,RN345,retraction notice(rn),,,,retraction note,RN345-Y,1,retraction note,begin
6,10.1002/dac.5277,,Retraction,2022,International Journal of Communication Systems,Crossref,,likely_retraction,retraction,international journal of communication systems,9,RN197,retraction notice(rn),,,,retraction,RN197-Y,1,retraction,exact
7,10.1002/dac.5275,,Retraction,2022,International Journal of Communication Systems,Crossref,,likely_retraction,retraction,international journal of communication systems,9,RN197,retraction notice(rn),retraction notice(rn),,,retraction,RN197-Y,1,retraction,exact
8,10.1080/00397911.2014.960250,,Statement of Retraction,2014,Synthetic Communications,Crossref,,likely_retraction,statement of retraction,synthetic communications,2,RN418,retraction notice(rn),,,,statement of retraction,RN418-Y,1,statement of retraction,exact
9,10.1080/00397911.2015.1015372,,Statement of Removal,2015,Synthetic Communications,Crossref,,likely_retraction,statement of removal,synthetic communications,2,RN418,retraction notice(rn),,,,statement of removal,RN418-Y,1,statement of removal,exact
10,10.1080/23311932.2019.1627111,,<b>Retraction: Climate change mitigation and adaptation through biotechnology approaches: A review</b>,2019,Cogent Food &amp; Agriculture,Crossref,,likely_retraction,<b>retraction: climate change mitigation and adaptation through biotechnology approaches: a review</b>,cogent food &amp; agriculture,3,RN92,retraction notice(rn),,,,<b>retraction,RN92-Y,1,<b>retraction,begin
11,10.1080/23311932.2015.1134129,"[{'given': 'Amir', 'family': 'Gull', 'sequence': 'first', 'affiliation': [{'name': 'Department of Food Engineering and Technology, Sant Longowal Institute of Engineering and Technology, Longowal, Punjab 148106, India'}]}, {'given': 'Gulzar Ahmad', 'family': 'Nayik', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Food Engineering and Technology, Sant Longowal Institute of Engineering and Technology, Longowal, Punjab 148106, India'}]}, {'given': 'Kamlesh', 'family': 'Prasad', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Food Engineering and Technology, Sant Longowal Institute of Engineering and Technology, Longowal, Punjab 148106, India'}]}, {'given': 'Pradyuman', 'family': 'Kumar', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Food Engineering and Technology, Sant Longowal Institute of Engineering and Technology, Longowal, Punjab 148106, India'}]}]",Retraction,2015,Cogent Food &amp; Agriculture,Crossref,,likely_retraction,retraction,cogent food &amp; agriculture,3,RN92,retraction notice(rn),,,,retraction,RN92-Y,1,retraction,exact
14,10.1002/jbm.a.37098,,Retraction,2020,Journal of Biomedical Materials Research Part A,Crossref,,likely_retraction,retraction,journal of biomedical materials research part a,2,RN238,retraction notice(rn),,,,retraction,RN238-Y,1,retraction,exact
15,10.1002/jbm.a.37099,,Retraction,2020,Journal of Biomedical Materials Research Part A,Crossref,,likely_retraction,retraction,journal of biomedical materials research part a,2,RN238,retraction notice(rn),retraction notice(rn),,,retraction,RN238-Y,1,retraction,exact
16,10.1080/02642069.2016.1258819,,Statement of Retraction,2016,The Service Industries Journal,Crossref,,likely_retraction,statement of retraction,the service industries journal,2,RN443,retraction notice(rn),,,,statement of retraction,RN443-Y,1,statement of retraction,exact
17,10.1080/02642069.2020.1745470,,Statement of Retraction,2020,The Service Industries Journal,Crossref,,likely_retraction,statement of retraction,the service industries journal,2,RN443,retraction notice(rn),,,,statement of retraction,RN443-Y,1,statement of retraction,exact
18,10.1080/1068316x.2018.1471182,,Statement of retraction,2018,"Psychology, Crime &amp; Law",Crossref,,likely_retraction,statement of retraction,"psychology, crime &amp; law",2,RN387,retraction notice(rn),,,,statement of retraction,RN387-Y,1,statement of retraction,exact
19,10.1080/1068316x.2023.2176672,,Statement of Retraction,2023,"Psychology, Crime &amp; Law",Crossref,,likely_retraction,statement of retraction,"psychology, crime &amp; law",2,RN387,retraction notice(rn),,,,statement of retraction,RN387-Y,1,statement of retraction,exact
22,10.1017/mdh.2015.63,"[{'given': 'Sarah', 'family': 'Chaney', 'sequence': 'first', 'affiliation': []}]",Retraction,2015,Medical History,Crossref,,likely_retraction,retraction,medical history,2,RN334,retraction notice(rn),,,,retraction,RN334-Y,1,retraction,exact
23,10.1017/mdh.2015.64,"[{'given': 'Galina', 'family': 'Kichigina', 'sequence': 'first', 'affiliation': []}]",Retraction,2015,Medical History,Crossref,,likely_retraction,retraction,medical history,2,RN334,retraction notice(rn),,,,retraction,RN334-Y,1,retraction,exact
24,10.1080/03650340.2016.1106141,,Statement of Retraction,2015,Archives of Agronomy and Soil Science,Crossref,,likely_retraction,statement of retraction,archives of agronomy and soil science,2,RN32,retraction notice(rn),,,,statement of retraction,RN32-Y,1,statement of retraction,exact
25,10.1080/03650340.2016.1106721,,Statement of Retraction,2015,Archives of Agronomy and Soil Science,Crossref,,likely_retraction,statement of retraction,archives of agronomy and soil science,2,RN32,retraction notice(rn),,,,statement of retraction,RN32-Y,1,statement of retraction,exact
26,10.1136/bcr-2013-201399ret,,Retraction,2015,Case Reports,Crossref,,likely_retraction,retraction,case reports,2,RN70,retraction notice(rn),,,,retraction,RN70-Y,1,retraction,exact
27,10.1136/bcr-2014-208484.ret,,Retraction,2015,Case Reports,Crossref,,likely_retraction,retraction,case reports,2,RN70,retraction notice(rn),,,,retraction,RN70-Y,1,retraction,exact
28,10.1080/00397709.2015.1044880,,Statement of Retraction,2015,Symposium: A Quarterly Journal in Modern Literatures,Crossref,,likely_retraction,statement of retraction,symposium: a quarterly journal in modern literatures,2,RN417,retraction notice(rn),,,,statement of retraction,RN417-Y,1,statement of retraction,exact
29,10.1080/00397709.2015.1044881,,Statement of Retraction,2015,Symposium: A Quarterly Journal in Modern Literatures,Crossref,,likely_retraction,statement of retraction,symposium: a quarterly journal in modern literatures,2,RN417,retraction notice(rn),retraction notice(rn),,,statement of retraction,RN417-Y,1,statement of retraction,exact
30,10.1080/15384101.2016.1205369,,Editorial retraction,2017,Cell Cycle,Crossref,,likely_retraction,editorial retraction,cell cycle,4,RN72,retraction notice(rn),,,,editorial retraction,RN72-Y,1,editorial retraction,exact
31,10.1080/15384101.2015.1018741,,Statement of removal,2015,Cell Cycle,Crossref,,likely_retraction,statement of removal,cell cycle,4,RN72,retraction notice(rn),,,,statement of removal,RN72-Y,1,statement of removal,exact
32,10.1080/19361610.2021.1898121,,Retraction,2021,Journal of Applied Security Research,Crossref,,likely_retraction,retraction,journal of applied security research,3,RN234,retraction notice(rn),,,,retraction,RN234-Y,1,retraction,exact
33,10.1080/19361610.2016.1180937,,Retraction,2016,Journal of Applied Security Research,Crossref,,likely_retraction,retraction,journal of applied security research,3,RN234,retraction notice(rn),,,,retraction,RN234-Y,1,retraction,exact
36,10.1080/14737159.2022.2121363,,Statement of Retraction,2022,Expert Review of Molecular Diagnostics,Crossref,,likely_retraction,statement of retraction,expert review of molecular diagnostics,2,RN158,retraction notice(rn),,,,statement of retraction,RN158-Y,1,statement of retraction,exact
37,10.1586/14737159.2015.985960,,Retraction,2014,Expert Review of Molecular Diagnostics,Crossref,,likely_retraction,retraction,expert review of molecular diagnostics,2,RN158,retraction notice(rn),,,,retraction,RN158-Y,1,retraction,exact
40,10.1080/17436753.2020.1742471,,Retraction,2020,Advances in Applied Ceramics,Crossref,,likely_retraction,retraction,advances in applied ceramics,4,RN11,retraction notice(rn),,,,retraction,RN11-Y,1,retraction,exact
41,10.1179/1743675314z.000000000225,,Retraction,2014,Advances in Applied Ceramics,Crossref,,likely_retraction,retraction,advances in applied ceramics,4,RN11,retraction notice(rn),,,,retraction,RN11-Y,1,retraction,exact
46,10.1104/pp.18.00726,,RETRACTION,2018,Plant Physiology,Crossref,,likely_retraction,retraction,plant physiology,4,RN371,retraction notice(rn),,,,retraction,RN371-Y,1,retraction,exact
47,10.1104/pp.17.00246,,RETRACTION,2017,Plant Physiology,Crossref,,likely_retraction,retraction,plant physiology,4,RN371,retraction notice(rn),,,,retraction,RN371-Y,1,retraction,exact
50,10.3109/00016489.2016.1169720,,Statement of Retraction,2016,Acta Oto-Laryngologica,Crossref,,likely_retraction,statement of retraction,acta oto-laryngologica,2,RN8,retraction notice(rn),,,,statement of retraction,RN8-Y,1,statement of retraction,exact
51,10.1080/00016489.2020.1817662,,Statement of Retraction,2020,Acta Oto-Laryngologica,Crossref,,likely_retraction,statement of retraction,acta oto-laryngologica,2,RN8,retraction notice(rn),,,,statement of retraction,RN8-Y,1,statement of retraction,exact
52,10.1161/atv.0b013e3182188dbb,,Caveolin-1 is Essential for Activation of Rac1 and NAD(P)H Oxidase after Angiotensin II Type 1 Receptor Stimulation in Vascular Smooth Muscle Cells: Role in Redox Signaling and Vascular Hypertrophy: Retraction,2011,"Arteriosclerosis, Thrombosis, and Vascular Biology",Crossref,,likely_retraction,caveolin-1 is essential for activation of rac1 and nad(p)h oxidase after angiotensin ii type 1 receptor stimulation in vascular smooth muscle cells: role in redox signaling and vascular hypertrophy: retraction,"arteriosclerosis, thrombosis, and vascular biology",7,RN36,retraction notice(rn),,,,retraction,RN36-Y,1,retraction,end
53,10.1161/atv.0b013e31821a3d17,,Microtubules Regulate Angiotensin II Type Receptor and Rac1 Localization in Caveolae/Lipid Rafts: Role in Redox Signaling: Retraction,2011,"Arteriosclerosis, Thrombosis, and Vascular Biology",Crossref,,likely_retraction,microtubules regulate angiotensin ii type receptor and rac1 localization in caveolae/lipid rafts: role in redox signaling: retraction,"arteriosclerosis, thrombosis, and vascular biology",7,RN36,retraction notice(rn),,,,retraction,RN36-Y,1,retraction,end
54,10.1002/iub.2676,,Retraction,2022,IUBMB Life,Crossref,,likely_retraction,retraction,iubmb life,2,RN227,retraction notice(rn),,,,retraction,RN227-Y,1,retraction,exact
55,10.1002/iub.2717,,Retraction,2023,IUBMB Life,Crossref,,likely_retraction,retraction,iubmb life,2,RN227,retraction notice(rn),,,,retraction,RN227-Y,1,retraction,exact
68,10.1002/biof.1887,,Retraction,2022,BioFactors,Crossref,,likely_retraction,retraction,biofactors,12,RN51,retraction notice(rn),,,,retraction,RN51-Y,1,retraction,exact
69,10.1002/biof.1894,,Retraction,2022,BioFactors,Crossref,,likely_retraction,retraction,biofactors,12,RN51,retraction notice(rn),,,,retraction,RN51-Y,1,retraction,exact
70,10.1080/0092623x.2016.1177386,,Retraction,2016,Journal of Sex &amp; Marital Therapy,Crossref,,likely_retraction,retraction,journal of sex &amp; marital therapy,2,RN301,retraction notice(rn),,,,retraction,RN301-Y,1,retraction,exact
71,10.1080/0092623x.2022.2052610,,Retraction,2022,Journal of Sex &amp; Marital Therapy,Crossref,,likely_retraction,retraction,journal of sex &amp; marital therapy,2,RN301,retraction notice(rn),retraction notice(rn),,,retraction,RN301-Y,1,retraction,exact
76,10.1080/00927872.2022.2104427,,Statement of Retraction,2022,Communications in Algebra,Crossref,,likely_retraction,statement of retraction,communications in algebra,3,RN96,retraction notice(rn),,,,statement of retraction,RN96-Y,1,statement of retraction,exact
77,10.1080/00927872.2017.1317570,,Statement of retraction,2017,Communications in Algebra,Crossref,,likely_retraction,statement of retraction,communications in algebra,3,RN96,retraction notice(rn),,,,statement of retraction,RN96-Y,1,statement of retraction,exact
78,10.1080/00958972.2020.1735820,,Statement of Retraction,2020,Journal of Coordination Chemistry,Crossref,,likely_retraction,statement of retraction,journal of coordination chemistry,2,RN253,retraction notice(rn),,,,statement of retraction,RN253-Y,1,statement of retraction,exact
79,10.1080/00958972.2020.1735827,,Statement of Retraction,2020,Journal of Coordination Chemistry,Crossref,,likely_retraction,statement of retraction,journal of coordination chemistry,2,RN253,retraction notice(rn),,,,statement of retraction,RN253-Y,1,statement of retraction,exact
80,10.1080/15567036.2020.1868933,,Statement of Retraction,2021,"Energy Sources, Part A: Recovery, Utilization, and Environmental Effects",Crossref,,likely_retraction,statement of retraction,"energy sources, part a: recovery, utilization, and environmental effects",11,RN138,retraction notice(rn),,,,statement of retraction,RN138-Y,1,statement of retraction,exact
81,10.1080/15567036.2015.1024986,,Statement of Removal,2015,"Energy Sources, Part A: Recovery, Utilization, and Environmental Effects",Crossref,,likely_retraction,statement of removal,"energy sources, part a: recovery, utilization, and environmental effects",11,RN138,retraction notice(rn),retraction notice(rn),,,statement of removal,RN138-Y,1,statement of removal,exact
84,10.1073/pnas.95.20.12069-a,"[{'given': 'Elisabeth', 'family': 'Buchdunger', 'sequence': 'first', 'affiliation': []}, {'given': 'Uwe', 'family': 'Trinks', 'sequence': 'additional', 'affiliation': []}, {'given': 'Helmut', 'family': 'Mett', 'sequence': 'additional', 'affiliation': []}, {'given': 'Urs', 'family': 'Regenass', 'sequence': 'additional', 'affiliation': []}, {'given': 'Thomas', 'family': 'Meyer', 'sequence': 'additional', 'affiliation': []}, {'given': 'Elaine', 'family': 'McGlynn', 'sequence': 'additional', 'affiliation': []}, {'given': 'Lorenzo A.', 'family': 'Pinna', 'sequence': 'additional', 'affiliation': []}, {'given': 'Peter', 'family': 'Traxler', 'sequence': 'additional', 'affiliation': []}, {'given': 'Nicholas B.', 'family': 'Lydon', 'sequence': 'additional', 'affiliation': []}, {'given': 'J√ºrg', 'family': 'Zimmermann', 'sequence': 'additional', 'affiliation': []}]",Retraction,1998,Proceedings of the National Academy of Sciences,Crossref,,likely_retraction,retraction,proceedings of the national academy of sciences,9,RN382,retraction notice(rn),,,,retraction,RN382-Y,1,retraction,exact
85,10.1073/pnas.0404506101,"[{'given': 'Samara L.', 'family': 'Reck-Peterson', 'sequence': 'first', 'affiliation': []}, {'given': 'Ronald D.', 'family': 'Vale', 'sequence': 'additional', 'affiliation': []}]",Retraction,2004,Proceedings of the National Academy of Sciences,Crossref,,likely_retraction,retraction,proceedings of the national academy of sciences,9,RN382,retraction notice(rn),,,,retraction,RN382-Y,1,retraction,exact
